fare_id,destination_id,origin_id
M_2,361_DOK_METRO,180_KQO_METRO
M_2,237_OPR_METRO,180_KQO_METRO
M_2,326_SHB_METRO,180_KQO_METRO
M_2,157_STR_METRO,180_KQO_METRO
M_3,457_MEK_METRO,180_KQO_METRO
M_2,158_MZL_METRO,180_KQO_METRO
M_1,69_NAG_METRO,180_KQO_METRO
M_2,324_ZER_METRO,180_KQO_METRO
M_2,457_GIZ_METRO,180_KQO_METRO
M_2,361_BHO_METRO,180_KQO_METRO
M_1,77_BSH_METRO,180_KQO_METRO
M_2,118_GES_METRO,180_KQO_METRO
M_2,161_ABB_METRO,180_KQO_METRO
M_1,214_AHR_METRO,180_KQO_METRO
M_2,163_ABB_METRO,180_KQO_METRO
M_2,190_STA_METRO,180_KQO_METRO
M_1,192_KBN_METRO,180_KQO_METRO
M_2,208_FZO_METRO,180_KQO_METRO
M_3,23_MAD_METRO,232_NKH_METRO
M_3,23_SMA_METRO,232_NKH_METRO
M_2,159_DMD_METRO,232_NKH_METRO
M_2,98_ORA_METRO,232_NKH_METRO
M_2,137_GHM_METRO,232_NKH_METRO
M_2,180_KQO_METRO,232_NKH_METRO
M_3,246_DAR_METRO,232_NKH_METRO
M_3,26_KZK_METRO,232_NKH_METRO
M_3,47_ZEI_Metro,232_NKH_METRO
M_1,251_NMR_METRO,232_NKH_METRO
M_3,32_MSH_Metro,232_NKH_METRO
M_3,246_HMA_METRO,232_NKH_METRO
M_2,160_MSD_METRO,232_NKH_METRO
M_1,180_SQO_METRO,232_NKH_METRO
M_3,28_TBA_METRO,232_NKH_METRO
M_1,251_MRG_METRO,232_NKH_METRO
M_3,10_AHL_METRO,232_NKH_METRO
M_1,223_HZT_METRO,232_NKH_METRO
M_3,14_HHL_METRO,232_NKH_METRO
M_3,52_SZA_Metro,232_NKH_METRO
M_2,87_NAS_METRO,232_NKH_METRO
M_3,10_UHL_METRO,232_NKH_METRO
M_3,31_ZAH_Metro,232_NKH_METRO
M_1,223_MAT_METRO,232_NKH_METRO
M_3,7_MAA_METRO,232_NKH_METRO
M_1,180_HQO_METRO,232_NKH_METRO
M_3,10_HLW_METRO,232_NKH_METRO
M_3,86_SAD_METRO,232_NKH_METRO
M_3,34_MGR_METRO,232_NKH_METRO
M_2,100_SHO_METRO,232_NKH_METRO
M_1,226_AIN_METRO,232_NKH_METRO
M_3,27_TAS_METRO,232_NKH_METRO
M_3,14_HOF_METRO,232_NKH_METRO
M_1,178_DZT_METRO,232_NKH_METRO
M_2,81_ATT_METRO,232_NKH_METRO
M_3,369_FAS_METRO,232_NKH_METRO
M_2,144_MSA_METRO,232_NKH_METRO
M_3,370_CUN_METRO,232_NKH_METRO
M_2,153_RFG_METRO,232_NKH_METRO
M_3,157_KHL_METRO,232_NKH_METRO
M_3,457_OMS_METRO,232_NKH_METRO
M_3,263_MON_METRO,232_NKH_METRO
M_3,361_DOK_METRO,232_NKH_METRO
M_3,237_OPR_METRO,232_NKH_METRO
M_3,326_SHB_METRO,232_NKH_METRO
M_3,157_STR_METRO,232_NKH_METRO
M_3,457_MEK_METRO,232_NKH_METRO
M_3,158_MZL_METRO,232_NKH_METRO
M_2,69_NAG_METRO,232_NKH_METRO
M_3,324_ZER_METRO,232_NKH_METRO
M_3,457_GIZ_METRO,232_NKH_METRO
M_3,361_BHO_METRO,232_NKH_METRO
M_2,77_BSH_METRO,232_NKH_METRO
M_3,118_GES_METRO,232_NKH_METRO
M_3,161_ABB_METRO,232_NKH_METRO
M_2,214_AHR_METRO,232_NKH_METRO
M_3,163_ABB_METRO,232_NKH_METRO
M_3,190_STA_METRO,232_NKH_METRO
M_2,192_KBN_METRO,232_NKH_METRO
M_3,208_FZO_METRO,232_NKH_METRO
M_1,23_MAD_METRO,26_KZK_METRO
M_1,23_SMA_METRO,26_KZK_METRO
M_3,159_DMD_METRO,26_KZK_METRO
M_2,98_ORA_METRO,26_KZK_METRO
M_2,137_GHM_METRO,26_KZK_METRO
M_3,180_KQO_METRO,26_KZK_METRO
M_1,246_DAR_METRO,26_KZK_METRO
M_3,232_NKH_METRO,26_KZK_METRO
M_2,47_ZEI_Metro,26_KZK_METRO
M_3,251_NMR_METRO,26_KZK_METRO
M_1,32_MSH_Metro,26_KZK_METRO
M_1,246_HMA_METRO,26_KZK_METRO
M_3,160_MSD_METRO,26_KZK_METRO
M_3,180_SQO_METRO,26_KZK_METRO
M_1,28_TBA_METRO,26_KZK_METRO
M_3,251_MRG_METRO,26_KZK_METRO
M_1,10_AHL_METRO,26_KZK_METRO
M_3,223_HZT_METRO,26_KZK_METRO
M_1,14_HHL_METRO,26_KZK_METRO
M_2,52_SZA_Metro,26_KZK_METRO
M_2,87_NAS_METRO,26_KZK_METRO
M_1,10_UHL_METRO,26_KZK_METRO
M_1,31_ZAH_Metro,26_KZK_METRO
M_3,223_MAT_METRO,26_KZK_METRO
M_1,7_MAA_METRO,26_KZK_METRO
M_3,180_HQO_METRO,26_KZK_METRO
M_1,10_HLW_METRO,26_KZK_METRO
M_2,86_SAD_METRO,26_KZK_METRO
M_1,34_MGR_METRO,26_KZK_METRO
M_2,100_SHO_METRO,26_KZK_METRO
M_3,226_AIN_METRO,26_KZK_METRO
M_1,27_TAS_METRO,26_KZK_METRO
M_1,14_HOF_METRO,26_KZK_METRO
M_3,178_DZT_METRO,26_KZK_METRO
M_2,81_ATT_METRO,26_KZK_METRO
M_3,369_FAS_METRO,26_KZK_METRO
M_2,144_MSA_METRO,26_KZK_METRO
M_2,370_CUN_METRO,26_KZK_METRO
M_3,153_RFG_METRO,26_KZK_METRO
M_3,157_KHL_METRO,26_KZK_METRO
M_3,457_OMS_METRO,26_KZK_METRO
M_3,263_MON_METRO,26_KZK_METRO
M_2,361_DOK_METRO,26_KZK_METRO
M_2,237_OPR_METRO,26_KZK_METRO
M_3,326_SHB_METRO,26_KZK_METRO
M_3,157_STR_METRO,26_KZK_METRO
M_3,457_MEK_METRO,26_KZK_METRO
M_3,158_MZL_METRO,26_KZK_METRO
M_2,69_NAG_METRO,26_KZK_METRO
M_3,324_ZER_METRO,26_KZK_METRO
M_3,457_GIZ_METRO,26_KZK_METRO
M_2,361_BHO_METRO,26_KZK_METRO
M_2,77_BSH_METRO,26_KZK_METRO
M_2,118_GES_METRO,26_KZK_METRO
M_3,161_ABB_METRO,26_KZK_METRO
M_3,214_AHR_METRO,26_KZK_METRO
M_3,163_ABB_METRO,26_KZK_METRO
M_3,190_STA_METRO,26_KZK_METRO
M_3,192_KBN_METRO,26_KZK_METRO
M_3,208_FZO_METRO,26_KZK_METRO
M_2,137_GHM_METRO,251_NMR_METRO
M_3,23_SMA_METRO,251_NMR_METRO
M_3,86_SAD_METRO,251_NMR_METRO
M_2,159_DMD_METRO,251_NMR_METRO
M_3,246_DAR_METRO,251_NMR_METRO
M_3,10_HLW_METRO,251_NMR_METRO
M_2,98_ORA_METRO,251_NMR_METRO
M_1,223_MAT_METRO,251_NMR_METRO
M_2,180_KQO_METRO,251_NMR_METRO
M_1,232_NKH_METRO,251_NMR_METRO
M_1,223_HZT_METRO,251_NMR_METRO
M_3,32_MSH_Metro,251_NMR_METRO
M_3,26_KZK_METRO,251_NMR_METRO
M_3,47_ZEI_Metro,251_NMR_METRO
M_3,246_HMA_METRO,251_NMR_METRO
M_2,160_MSD_METRO,251_NMR_METRO
M_1,251_MRG_METRO,251_NMR_METRO
M_3,28_TBA_METRO,251_NMR_METRO
M_3,10_AHL_METRO,251_NMR_METRO
M_1,180_SQO_METRO,251_NMR_METRO
M_2,87_NAS_METRO,251_NMR_METRO
M_3,52_SZA_Metro,251_NMR_METRO
M_3,14_HHL_METRO,251_NMR_METRO
M_3,10_UHL_METRO,251_NMR_METRO
M_3,31_ZAH_Metro,251_NMR_METRO
M_3,14_HOF_METRO,251_NMR_METRO
M_1,180_HQO_METRO,251_NMR_METRO
M_3,27_TAS_METRO,251_NMR_METRO
M_3,7_MAA_METRO,251_NMR_METRO
M_1,226_AIN_METRO,251_NMR_METRO
M_3,23_MAD_METRO,251_NMR_METRO
M_2,100_SHO_METRO,251_NMR_METRO
M_3,34_MGR_METRO,251_NMR_METRO
M_1,178_DZT_METRO,251_NMR_METRO
M_3,370_CUN_METRO,251_NMR_METRO
M_3,369_FAS_METRO,251_NMR_METRO
M_3,144_MSA_METRO,251_NMR_METRO
M_3,157_KHL_METRO,251_NMR_METRO
M_2,81_ATT_METRO,251_NMR_METRO
M_3,263_MON_METRO,251_NMR_METRO
M_3,158_MZL_METRO,251_NMR_METRO
M_2,153_RFG_METRO,251_NMR_METRO
M_3,457_OMS_METRO,251_NMR_METRO
M_3,237_OPR_METRO,251_NMR_METRO
M_3,361_DOK_METRO,251_NMR_METRO
M_3,457_MEK_METRO,251_NMR_METRO
M_2,69_NAG_METRO,251_NMR_METRO
M_3,361_BHO_METRO,251_NMR_METRO
M_2,324_ZER_METRO,251_NMR_METRO
M_3,157_STR_METRO,251_NMR_METRO
M_3,457_GIZ_METRO,251_NMR_METRO
M_2,326_SHB_METRO,251_NMR_METRO
M_2,192_KBN_METRO,251_NMR_METRO
M_2,77_BSH_METRO,251_NMR_METRO
M_3,208_FZO_METRO,251_NMR_METRO
M_3,163_ABB_METRO,251_NMR_METRO
M_3,118_GES_METRO,251_NMR_METRO
M_3,161_ABB_METRO,251_NMR_METRO
M_2,214_AHR_METRO,251_NMR_METRO
M_3,190_STA_METRO,251_NMR_METRO
M_1,137_GHM_METRO,223_HZT_METRO
M_3,23_SMA_METRO,223_HZT_METRO
M_2,86_SAD_METRO,223_HZT_METRO
M_1,159_DMD_METRO,223_HZT_METRO
M_3,246_DAR_METRO,223_HZT_METRO
M_3,10_HLW_METRO,223_HZT_METRO
M_2,98_ORA_METRO,223_HZT_METRO
M_1,223_MAT_METRO,223_HZT_METRO
M_1,180_KQO_METRO,223_HZT_METRO
M_1,232_NKH_METRO,223_HZT_METRO
M_1,251_NMR_METRO,223_HZT_METRO
M_2,32_MSH_Metro,223_HZT_METRO
M_3,26_KZK_METRO,223_HZT_METRO
M_2,47_ZEI_Metro,223_HZT_METRO
M_3,246_HMA_METRO,223_HZT_METRO
M_1,160_MSD_METRO,223_HZT_METRO
M_1,251_MRG_METRO,223_HZT_METRO
M_3,28_TBA_METRO,223_HZT_METRO
M_3,10_AHL_METRO,223_HZT_METRO
M_1,180_SQO_METRO,223_HZT_METRO
M_2,87_NAS_METRO,223_HZT_METRO
M_2,52_SZA_Metro,223_HZT_METRO
M_3,14_HHL_METRO,223_HZT_METRO
M_3,10_UHL_METRO,223_HZT_METRO
M_3,31_ZAH_Metro,223_HZT_METRO
M_3,14_HOF_METRO,223_HZT_METRO
M_1,180_HQO_METRO,223_HZT_METRO
M_3,27_TAS_METRO,223_HZT_METRO
M_3,7_MAA_METRO,223_HZT_METRO
M_1,226_AIN_METRO,223_HZT_METRO
M_3,23_MAD_METRO,223_HZT_METRO
M_1,100_SHO_METRO,223_HZT_METRO
M_2,34_MGR_METRO,223_HZT_METRO
M_1,178_DZT_METRO,223_HZT_METRO
M_2,370_CUN_METRO,223_HZT_METRO
M_3,369_FAS_METRO,223_HZT_METRO
M_2,144_MSA_METRO,223_HZT_METRO
M_2,157_KHL_METRO,223_HZT_METRO
M_2,81_ATT_METRO,223_HZT_METRO
M_3,263_MON_METRO,223_HZT_METRO
M_2,158_MZL_METRO,223_HZT_METRO
M_2,153_RFG_METRO,223_HZT_METRO
M_3,457_OMS_METRO,223_HZT_METRO
M_2,237_OPR_METRO,223_HZT_METRO
M_2,361_DOK_METRO,223_HZT_METRO
M_3,457_MEK_METRO,223_HZT_METRO
M_2,69_NAG_METRO,223_HZT_METRO
M_2,361_BHO_METRO,223_HZT_METRO
M_3,324_ZER_METRO,223_HZT_METRO
M_2,157_STR_METRO,223_HZT_METRO
M_3,457_GIZ_METRO,223_HZT_METRO
M_3,326_SHB_METRO,223_HZT_METRO
M_1,192_KBN_METRO,223_HZT_METRO
M_2,77_BSH_METRO,223_HZT_METRO
M_2,208_FZO_METRO,223_HZT_METRO
M_2,163_ABB_METRO,223_HZT_METRO
M_2,118_GES_METRO,223_HZT_METRO
M_2,161_ABB_METRO,223_HZT_METRO
M_1,214_AHR_METRO,223_HZT_METRO
M_2,190_STA_METRO,223_HZT_METRO
M_1,23_MAD_METRO,47_ZEI_Metro
M_1,23_SMA_METRO,47_ZEI_Metro
M_1,159_DMD_METRO,47_ZEI_Metro
M_1,98_ORA_METRO,47_ZEI_Metro
M_1,137_GHM_METRO,47_ZEI_Metro
M_2,180_KQO_METRO,47_ZEI_Metro
M_1,246_DAR_METRO,47_ZEI_Metro
M_3,232_NKH_METRO,47_ZEI_Metro
M_2,26_KZK_METRO,47_ZEI_Metro
M_3,251_NMR_METRO,47_ZEI_Metro
M_1,32_MSH_Metro,47_ZEI_Metro
M_1,246_HMA_METRO,47_ZEI_Metro
M_1,160_MSD_METRO,47_ZEI_Metro
M_2,180_SQO_METRO,47_ZEI_Metro
M_1,28_TBA_METRO,47_ZEI_Metro
M_3,251_MRG_METRO,47_ZEI_Metro
M_2,10_AHL_METRO,47_ZEI_Metro
M_2,223_HZT_METRO,47_ZEI_Metro
M_2,14_HHL_METRO,47_ZEI_Metro
M_1,52_SZA_Metro,47_ZEI_Metro
M_1,87_NAS_METRO,47_ZEI_Metro
M_2,10_UHL_METRO,47_ZEI_Metro
M_1,31_ZAH_Metro,47_ZEI_Metro
M_2,223_MAT_METRO,47_ZEI_Metro
M_2,7_MAA_METRO,47_ZEI_Metro
M_2,180_HQO_METRO,47_ZEI_Metro
M_3,10_HLW_METRO,47_ZEI_Metro
M_1,86_SAD_METRO,47_ZEI_Metro
M_1,34_MGR_METRO,47_ZEI_Metro
M_1,100_SHO_METRO,47_ZEI_Metro
M_2,226_AIN_METRO,47_ZEI_Metro
M_2,27_TAS_METRO,47_ZEI_Metro
M_2,14_HOF_METRO,47_ZEI_Metro
M_2,178_DZT_METRO,47_ZEI_Metro
M_1,81_ATT_METRO,47_ZEI_Metro
M_2,369_FAS_METRO,47_ZEI_Metro
M_1,144_MSA_METRO,47_ZEI_Metro
M_1,370_CUN_METRO,47_ZEI_Metro
M_1,153_RFG_METRO,47_ZEI_Metro
M_2,157_KHL_METRO,47_ZEI_Metro
M_2,457_OMS_METRO,47_ZEI_Metro
M_2,263_MON_METRO,47_ZEI_Metro
M_1,361_DOK_METRO,47_ZEI_Metro
M_1,237_OPR_METRO,47_ZEI_Metro
M_2,326_SHB_METRO,47_ZEI_Metro
M_1,157_STR_METRO,47_ZEI_Metro
M_2,457_MEK_METRO,47_ZEI_Metro
M_2,158_MZL_METRO,47_ZEI_Metro
M_1,69_NAG_METRO,47_ZEI_Metro
M_2,324_ZER_METRO,47_ZEI_Metro
M_1,457_GIZ_METRO,47_ZEI_Metro
M_1,361_BHO_METRO,47_ZEI_Metro
M_1,77_BSH_METRO,47_ZEI_Metro
M_1,118_GES_METRO,47_ZEI_Metro
M_1,161_ABB_METRO,47_ZEI_Metro
M_2,214_AHR_METRO,47_ZEI_Metro
M_1,163_ABB_METRO,47_ZEI_Metro
M_2,190_STA_METRO,47_ZEI_Metro
M_2,192_KBN_METRO,47_ZEI_Metro
M_2,208_FZO_METRO,47_ZEI_Metro
M_1,137_GHM_METRO,32_MSH_Metro
M_1,23_SMA_METRO,32_MSH_Metro
M_1,86_SAD_METRO,32_MSH_Metro
M_1,159_DMD_METRO,32_MSH_Metro
M_1,246_DAR_METRO,32_MSH_Metro
M_2,10_HLW_METRO,32_MSH_Metro
M_1,98_ORA_METRO,32_MSH_Metro
M_2,223_MAT_METRO,32_MSH_Metro
M_2,180_KQO_METRO,32_MSH_Metro
M_3,232_NKH_METRO,32_MSH_Metro
M_3,251_NMR_METRO,32_MSH_Metro
M_2,223_HZT_METRO,32_MSH_Metro
M_1,26_KZK_METRO,32_MSH_Metro
M_1,47_ZEI_Metro,32_MSH_Metro
M_1,246_HMA_METRO,32_MSH_Metro
M_2,160_MSD_METRO,32_MSH_Metro
M_3,251_MRG_METRO,32_MSH_Metro
M_1,28_TBA_METRO,32_MSH_Metro
M_2,10_AHL_METRO,32_MSH_Metro
M_2,180_SQO_METRO,32_MSH_Metro
M_1,87_NAS_METRO,32_MSH_Metro
M_1,52_SZA_Metro,32_MSH_Metro
M_2,14_HHL_METRO,32_MSH_Metro
M_2,10_UHL_METRO,32_MSH_Metro
M_1,31_ZAH_Metro,32_MSH_Metro
M_2,14_HOF_METRO,32_MSH_Metro
M_2,180_HQO_METRO,32_MSH_Metro
M_2,27_TAS_METRO,32_MSH_Metro
M_2,7_MAA_METRO,32_MSH_Metro
M_3,226_AIN_METRO,32_MSH_Metro
M_1,23_MAD_METRO,32_MSH_Metro
M_1,100_SHO_METRO,32_MSH_Metro
M_1,34_MGR_METRO,32_MSH_Metro
M_2,178_DZT_METRO,32_MSH_Metro
M_1,370_CUN_METRO,32_MSH_Metro
M_1,369_FAS_METRO,32_MSH_Metro
M_2,144_MSA_METRO,32_MSH_Metro
M_2,157_KHL_METRO,32_MSH_Metro
M_1,81_ATT_METRO,32_MSH_Metro
M_2,263_MON_METRO,32_MSH_Metro
M_2,158_MZL_METRO,32_MSH_Metro
M_1,153_RFG_METRO,32_MSH_Metro
M_2,457_OMS_METRO,32_MSH_Metro
M_1,237_OPR_METRO,32_MSH_Metro
M_1,361_DOK_METRO,32_MSH_Metro
M_2,457_MEK_METRO,32_MSH_Metro
M_1,69_NAG_METRO,32_MSH_Metro
M_1,361_BHO_METRO,32_MSH_Metro
M_2,324_ZER_METRO,32_MSH_Metro
M_2,157_STR_METRO,32_MSH_Metro
M_2,457_GIZ_METRO,32_MSH_Metro
M_2,326_SHB_METRO,32_MSH_Metro
M_2,192_KBN_METRO,32_MSH_Metro
M_1,77_BSH_METRO,32_MSH_Metro
M_2,208_FZO_METRO,32_MSH_Metro
M_1,163_ABB_METRO,32_MSH_Metro
M_1,118_GES_METRO,32_MSH_Metro
M_2,161_ABB_METRO,32_MSH_Metro
M_2,214_AHR_METRO,32_MSH_Metro
M_2,190_STA_METRO,32_MSH_Metro
M_2,137_GHM_METRO,246_HMA_METRO
M_1,23_SMA_METRO,246_HMA_METRO
M_1,86_SAD_METRO,246_HMA_METRO
M_2,159_DMD_METRO,246_HMA_METRO
M_1,246_DAR_METRO,246_HMA_METRO
M_2,10_HLW_METRO,246_HMA_METRO
M_2,98_ORA_METRO,246_HMA_METRO
M_3,223_MAT_METRO,246_HMA_METRO
M_3,180_KQO_METRO,246_HMA_METRO
M_3,232_NKH_METRO,246_HMA_METRO
M_3,251_NMR_METRO,246_HMA_METRO
M_3,223_HZT_METRO,246_HMA_METRO
M_1,32_MSH_Metro,246_HMA_METRO
M_1,26_KZK_METRO,246_HMA_METRO
M_1,47_ZEI_Metro,246_HMA_METRO
M_3,160_MSD_METRO,246_HMA_METRO
M_3,251_MRG_METRO,246_HMA_METRO
M_1,28_TBA_METRO,246_HMA_METRO
M_2,10_AHL_METRO,246_HMA_METRO
M_3,180_SQO_METRO,246_HMA_METRO
M_1,87_NAS_METRO,246_HMA_METRO
M_1,52_SZA_Metro,246_HMA_METRO
M_1,14_HHL_METRO,246_HMA_METRO
M_2,10_UHL_METRO,246_HMA_METRO
M_1,31_ZAH_Metro,246_HMA_METRO
M_1,14_HOF_METRO,246_HMA_METRO
M_2,180_HQO_METRO,246_HMA_METRO
M_1,27_TAS_METRO,246_HMA_METRO
M_1,7_MAA_METRO,246_HMA_METRO
M_3,226_AIN_METRO,246_HMA_METRO
M_1,23_MAD_METRO,246_HMA_METRO
M_2,100_SHO_METRO,246_HMA_METRO
M_1,34_MGR_METRO,246_HMA_METRO
M_3,178_DZT_METRO,246_HMA_METRO
M_2,370_CUN_METRO,246_HMA_METRO
M_2,369_FAS_METRO,246_HMA_METRO
M_2,144_MSA_METRO,246_HMA_METRO
M_2,157_KHL_METRO,246_HMA_METRO
M_2,81_ATT_METRO,246_HMA_METRO
M_3,263_MON_METRO,246_HMA_METRO
M_2,158_MZL_METRO,246_HMA_METRO
M_2,153_RFG_METRO,246_HMA_METRO
M_2,457_OMS_METRO,246_HMA_METRO
M_1,237_OPR_METRO,246_HMA_METRO
M_2,361_DOK_METRO,246_HMA_METRO
M_2,457_MEK_METRO,246_HMA_METRO
M_1,69_NAG_METRO,246_HMA_METRO
M_2,361_BHO_METRO,246_HMA_METRO
M_3,324_ZER_METRO,246_HMA_METRO
M_2,157_STR_METRO,246_HMA_METRO
M_2,457_GIZ_METRO,246_HMA_METRO
M_3,326_SHB_METRO,246_HMA_METRO
M_3,192_KBN_METRO,246_HMA_METRO
M_2,77_BSH_METRO,246_HMA_METRO
M_2,208_FZO_METRO,246_HMA_METRO
M_2,163_ABB_METRO,246_HMA_METRO
M_2,118_GES_METRO,246_HMA_METRO
M_2,161_ABB_METRO,246_HMA_METRO
M_3,214_AHR_METRO,246_HMA_METRO
M_2,190_STA_METRO,246_HMA_METRO
M_3,23_MAD_METRO,160_MSD_METRO
M_3,23_SMA_METRO,160_MSD_METRO
M_1,159_DMD_METRO,160_MSD_METRO
M_1,98_ORA_METRO,160_MSD_METRO
M_1,137_GHM_METRO,160_MSD_METRO
M_1,180_KQO_METRO,160_MSD_METRO
M_3,246_DAR_METRO,160_MSD_METRO
M_1,232_NKH_METRO,160_MSD_METRO
M_3,26_KZK_METRO,160_MSD_METRO
M_2,47_ZEI_Metro,160_MSD_METRO
M_2,251_NMR_METRO,160_MSD_METRO
M_2,32_MSH_Metro,160_MSD_METRO
M_3,246_HMA_METRO,160_MSD_METRO
M_1,180_SQO_METRO,160_MSD_METRO
M_3,28_TBA_METRO,160_MSD_METRO
M_2,251_MRG_METRO,160_MSD_METRO
M_3,10_AHL_METRO,160_MSD_METRO
M_1,223_HZT_METRO,160_MSD_METRO
M_3,14_HHL_METRO,160_MSD_METRO
M_2,52_SZA_Metro,160_MSD_METRO
M_2,87_NAS_METRO,160_MSD_METRO
M_3,10_UHL_METRO,160_MSD_METRO
M_2,31_ZAH_Metro,160_MSD_METRO
M_1,223_MAT_METRO,160_MSD_METRO
M_3,7_MAA_METRO,160_MSD_METRO
M_1,180_HQO_METRO,160_MSD_METRO
M_3,10_HLW_METRO,160_MSD_METRO
M_2,86_SAD_METRO,160_MSD_METRO
M_2,34_MGR_METRO,160_MSD_METRO
M_1,100_SHO_METRO,160_MSD_METRO
M_1,226_AIN_METRO,160_MSD_METRO
M_3,27_TAS_METRO,160_MSD_METRO
M_3,14_HOF_METRO,160_MSD_METRO
M_1,178_DZT_METRO,160_MSD_METRO
M_1,81_ATT_METRO,160_MSD_METRO
M_3,369_FAS_METRO,160_MSD_METRO
M_1,144_MSA_METRO,160_MSD_METRO
M_2,370_CUN_METRO,160_MSD_METRO
M_2,153_RFG_METRO,160_MSD_METRO
M_2,157_KHL_METRO,160_MSD_METRO
M_3,457_OMS_METRO,160_MSD_METRO
M_3,263_MON_METRO,160_MSD_METRO
M_2,361_DOK_METRO,160_MSD_METRO
M_2,237_OPR_METRO,160_MSD_METRO
M_2,326_SHB_METRO,160_MSD_METRO
M_2,157_STR_METRO,160_MSD_METRO
M_3,457_MEK_METRO,160_MSD_METRO
M_2,158_MZL_METRO,160_MSD_METRO
M_2,69_NAG_METRO,160_MSD_METRO
M_2,324_ZER_METRO,160_MSD_METRO
M_3,457_GIZ_METRO,160_MSD_METRO
M_2,361_BHO_METRO,160_MSD_METRO
M_2,77_BSH_METRO,160_MSD_METRO
M_2,118_GES_METRO,160_MSD_METRO
M_2,161_ABB_METRO,160_MSD_METRO
M_1,214_AHR_METRO,160_MSD_METRO
M_2,163_ABB_METRO,160_MSD_METRO
M_2,190_STA_METRO,160_MSD_METRO
M_2,192_KBN_METRO,160_MSD_METRO
M_2,208_FZO_METRO,160_MSD_METRO
M_3,23_MAD_METRO,180_SQO_METRO
M_3,23_SMA_METRO,180_SQO_METRO
M_1,159_DMD_METRO,180_SQO_METRO
M_1,98_ORA_METRO,180_SQO_METRO
M_1,137_GHM_METRO,180_SQO_METRO
M_1,180_KQO_METRO,180_SQO_METRO
M_3,246_DAR_METRO,180_SQO_METRO
M_1,232_NKH_METRO,180_SQO_METRO
M_3,26_KZK_METRO,180_SQO_METRO
M_2,47_ZEI_Metro,180_SQO_METRO
M_1,251_NMR_METRO,180_SQO_METRO
M_2,32_MSH_Metro,180_SQO_METRO
M_3,246_HMA_METRO,180_SQO_METRO
M_1,160_MSD_METRO,180_SQO_METRO
M_3,28_TBA_METRO,180_SQO_METRO
M_1,251_MRG_METRO,180_SQO_METRO
M_3,10_AHL_METRO,180_SQO_METRO
M_1,223_HZT_METRO,180_SQO_METRO
M_3,14_HHL_METRO,180_SQO_METRO
M_2,52_SZA_Metro,180_SQO_METRO
M_1,87_NAS_METRO,180_SQO_METRO
M_3,10_UHL_METRO,180_SQO_METRO
M_2,31_ZAH_Metro,180_SQO_METRO
M_1,223_MAT_METRO,180_SQO_METRO
M_3,7_MAA_METRO,180_SQO_METRO
M_1,180_HQO_METRO,180_SQO_METRO
M_3,10_HLW_METRO,180_SQO_METRO
M_2,86_SAD_METRO,180_SQO_METRO
M_2,34_MGR_METRO,180_SQO_METRO
M_1,100_SHO_METRO,180_SQO_METRO
M_1,226_AIN_METRO,180_SQO_METRO
M_3,27_TAS_METRO,180_SQO_METRO
M_3,14_HOF_METRO,180_SQO_METRO
M_1,178_DZT_METRO,180_SQO_METRO
M_1,81_ATT_METRO,180_SQO_METRO
M_3,369_FAS_METRO,180_SQO_METRO
M_1,144_MSA_METRO,180_SQO_METRO
M_2,370_CUN_METRO,180_SQO_METRO
M_1,153_RFG_METRO,180_SQO_METRO
M_2,157_KHL_METRO,180_SQO_METRO
M_3,457_OMS_METRO,180_SQO_METRO
M_3,263_MON_METRO,180_SQO_METRO
M_2,361_DOK_METRO,180_SQO_METRO
M_2,237_OPR_METRO,180_SQO_METRO
M_2,326_SHB_METRO,180_SQO_METRO
M_2,157_STR_METRO,180_SQO_METRO
M_3,457_MEK_METRO,180_SQO_METRO
M_2,158_MZL_METRO,180_SQO_METRO
M_1,69_NAG_METRO,180_SQO_METRO
M_2,324_ZER_METRO,180_SQO_METRO
M_2,457_GIZ_METRO,180_SQO_METRO
M_2,361_BHO_METRO,180_SQO_METRO
M_1,77_BSH_METRO,180_SQO_METRO
M_2,118_GES_METRO,180_SQO_METRO
M_2,161_ABB_METRO,180_SQO_METRO
M_1,214_AHR_METRO,180_SQO_METRO
M_2,163_ABB_METRO,180_SQO_METRO
M_1,190_STA_METRO,180_SQO_METRO
M_1,192_KBN_METRO,180_SQO_METRO
M_2,208_FZO_METRO,180_SQO_METRO
M_1,23_MAD_METRO,28_TBA_METRO
M_1,23_SMA_METRO,28_TBA_METRO
M_2,159_DMD_METRO,28_TBA_METRO
M_2,98_ORA_METRO,28_TBA_METRO
M_2,137_GHM_METRO,28_TBA_METRO
M_3,180_KQO_METRO,28_TBA_METRO
M_1,246_DAR_METRO,28_TBA_METRO
M_3,232_NKH_METRO,28_TBA_METRO
M_1,26_KZK_METRO,28_TBA_METRO
M_1,47_ZEI_Metro,28_TBA_METRO
M_3,251_NMR_METRO,28_TBA_METRO
M_1,32_MSH_Metro,28_TBA_METRO
M_1,246_HMA_METRO,28_TBA_METRO
M_3,160_MSD_METRO,28_TBA_METRO
M_3,180_SQO_METRO,28_TBA_METRO
M_3,251_MRG_METRO,28_TBA_METRO
M_1,10_AHL_METRO,28_TBA_METRO
M_3,223_HZT_METRO,28_TBA_METRO
M_1,14_HHL_METRO,28_TBA_METRO
M_2,52_SZA_Metro,28_TBA_METRO
M_2,87_NAS_METRO,28_TBA_METRO
M_1,10_UHL_METRO,28_TBA_METRO
